experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,0,0,-1.54,7.438306258819948,-2.8000000000000003,7.493997598078078,7,12.05079031634403,8.488603523348733
tiger,0.9,2,10,250,0,0,-1.0,0.0,-1.0,0.0,14,12.07939870017372,8.492364504765948
tiger,0.9,2,5,250,0,0,-2.0200000000000005,7.484624239065044,-1.0,0.0,7,12.047693066095555,8.488126726567703
tiger,0.9,2,10,250,0,0,-1.7800000000000002,7.4653600047151105,-1.0,0.0,14,12.167614541385525,8.490236498285409
tiger,0.9,2,5,250,0,0,-1.0,0.0,-1.0,0.0,7,12.025430558197096,8.488875558397822
tiger,0.9,2,5,250,0,1,1.88,6.088152429103594,3.2,4.874423042781576,7,12.897803708026506,8.822001142965828
tiger,0.9,2,5,250,0,2,-1.0,0.0,-1.0,0.0,7,12.131797655572534,8.495426765734859
tiger,0.9,2,5,250,0,3,2.8999999999999995,5.204805471869242,-1.0,0.0,7,15.0352393386775,8.788546208828874
tiger,0.9,2,5,250,0,4,-2.1399999999999997,7.491355017618642,-1.0,0.0,7,12.859918693418315,8.555038453354753
