experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,0,0,-1.0,0.0,-1.0,0.0,7,12.002537328928517,8.490513122924407
tiger,0.9,2,5,250,0,1,3.2,4.874423042781576,-1.0,0.0,7,16.803621039596674,8.529861591480264
tiger,0.9,2,5,250,0,2,-1.0,0.0,-2.0199999999999996,7.484624239065044,7,12.031552990110168,8.726400454424496
tiger,0.9,2,5,250,0,3,2.8400000000000003,5.266345981798005,-3.2800000000000002,7.4593297286016265,7,12.05176149505196,8.508991612745216
tiger,0.9,2,5,250,0,4,-1.0,0.0,-1.0,0.0,7,12.633951588327442,8.522784638421435
tiger,0.9,2,5,250,0,5,2.1799999999999997,5.860682554105793,2.78,5.326499788791885,7,16.739299130790215,8.685722123386665
tiger,0.9,2,5,250,0,6,-2.62,7.4990399385521345,-2.56,7.499759996159876,7,12.172695601080978,8.515036197218315
tiger,0.9,2,5,250,0,7,-1.0,0.0,-1.0,0.0,7,12.19029173434756,8.56374052044654
tiger,0.9,2,5,250,0,8,2.7800000000000007,5.326499788791885,2.0,6.0,7,17.529798316143438,9.040738005889494
tiger,0.9,2,5,250,0,9,-3.04,7.480534740244176,-1.0,0.0,7,12.102151373014866,8.494608673621471
tiger,0.9,2,5,250,1,0,-1.4800000000000004,7.430316278598105,5.0,0.0,7,12.10098258865675,9.22054007890197
tiger,0.9,2,5,250,1,1,-2.98,7.484624239065044,-1.0,0.0,7,15.758387993439289,8.529538998540415
tiger,0.9,2,5,250,1,2,-1.0,0.0,3.5,4.5,7,12.07070555021164,8.939652100263814
tiger,0.9,2,5,250,1,3,4.16,3.4488258871679793,-1.0,0.0,7,19.114323447672724,8.580088759091392
tiger,0.9,2,5,250,1,4,-1.0,0.0,3.26,4.803373814310104,8,12.287279701310467,9.445452238208453
tiger,0.9,2,5,250,1,5,3.5,4.5,-1.0,0.0,7,12.886847249848156,8.494055697436753
tiger,0.9,2,5,250,1,6,-2.1399999999999997,7.491355017618642,2.96,5.141828468550853,7,13.427482920378143,8.784907121330363
tiger,0.9,2,5,250,1,7,-2.38,7.4990399385521345,-3.5800000000000005,7.421832657773955,8,12.05719931382599,9.56950107273919
tiger,0.9,2,5,250,1,8,-1.0,0.0,-1.0,0.0,7,12.135031889807902,8.498719493071416
tiger,0.9,2,5,250,1,9,2.96,5.141828468550853,2.78,5.326499788791885,7,16.547572394952958,8.646449194850835
tiger,0.9,2,5,250,2,0,-1.0,0.0,-1.0,0.0,7,12.123584684446524,8.497084684048346
tiger,0.9,2,5,250,2,1,-1.0,0.0,2.78,5.326499788791885,7,12.079709926029679,9.574348210769887
tiger,0.9,2,5,250,2,2,-0.6399999999999997,7.265700241545889,-1.0,0.0,7,12.54325370449094,8.59838458125996
tiger,0.9,2,5,250,2,3,-3.3400000000000003,7.452811550012519,3.9199999999999995,3.8773186611368433,7,12.228756745255792,8.793157887014939
tiger,0.9,2,5,250,2,4,-1.0,0.0,-3.2800000000000002,7.4593297286016265,7,12.902707330316122,8.80365334659197
tiger,0.9,2,5,250,2,5,2.6,5.499090833947008,-1.2999999999999998,7.403377607551839,7,13.098455969105203,8.570401393219921
tiger,0.9,2,5,250,2,6,-2.68,7.497839688870388,-1.12,7.371946825635681,7,16.51283850785375,8.513487718018323
tiger,0.9,2,5,250,2,7,-1.0,0.0,-1.0,0.0,7,13.110015099117867,8.534724797598727
tiger,0.9,2,5,250,2,8,-6.88,6.088152429103594,3.26,4.803373814310104,9,13.389265419213034,9.03194815829572
tiger,0.9,2,5,250,2,9,-2.1999999999999997,7.493997598078078,-1.0,0.0,7,12.097138429520175,8.491940574870249
tiger,0.9,2,5,250,3,0,-1.0,0.0,5.0,0.0,9,12.068264637876615,9.340272953821941
tiger,0.9,2,5,250,3,1,-1.0,0.0,-2.5,7.5,7,12.696935752392566,8.501869092450681
tiger,0.9,2,5,250,3,2,4.220000000000001,3.3304053807307,-1.0,0.0,7,15.624066710528153,8.50364604328872
tiger,0.9,2,5,250,3,3,-1.0,0.0,3.1399999999999997,4.943723293227484,7,12.238907150610006,8.771441925878616
tiger,0.9,2,5,250,3,4,-1.0,0.0,-2.68,7.497839688870388,7,12.86713834689304,8.497515301850335
tiger,0.9,2,5,250,3,5,-1.0,0.0,-1.0,0.0,7,12.31246433341138,8.517777294632396
tiger,0.9,2,5,250,3,6,2.24,5.81226289838992,3.38,4.655706176295922,8,14.463387979394469,9.03221973663772
tiger,0.9,2,5,250,3,7,-2.32,7.497839688870388,-1.0,0.0,7,12.160742526429415,8.58031729175353
tiger,0.9,2,5,250,3,8,-2.68,7.497839688870388,-1.0,0.0,7,12.285121163398983,8.894828631519651
tiger,0.9,2,5,250,3,9,-1.0,0.0,4.64,2.295735176365079,9,12.071256605352309,9.594232425527448
tiger,0.9,2,5,250,4,0,-1.0,0.0,-3.16,7.470903559811223,7,13.051089814725081,8.512169730327685
tiger,0.9,2,5,250,4,1,4.34,3.0764264983906244,-1.0,0.0,7,14.670487249535292,8.520808253259613
tiger,0.9,2,5,250,4,2,-1.0,0.0,2.8400000000000003,5.266345981798005,7,12.080478167245314,9.711065734507521
tiger,0.9,2,5,250,4,3,3.08,5.011347124277064,-1.9000000000000004,7.475961476626268,7,16.162750167436666,8.806017546935776
tiger,0.9,2,5,250,4,4,-3.1000000000000005,7.475961476626268,-1.0,0.0,7,15.328996349559272,8.568932925865797
tiger,0.9,2,5,250,4,5,-2.8000000000000003,7.493997598078078,3.1399999999999997,4.943723293227484,8,12.212415597519833,9.26603115788257
tiger,0.9,2,5,250,4,6,-2.92,7.488230765674893,-1.0,0.0,7,16.97976210093413,8.55486037351612
tiger,0.9,2,5,250,4,7,-1.0,0.0,-1.0,0.0,7,13.107693196295742,8.666967818477318
tiger,0.9,2,5,250,4,8,3.08,5.011347124277064,4.579999999999999,2.4745908752761534,7,17.51091708268215,9.655294203821361
tiger,0.9,2,5,250,4,9,-3.4600000000000004,7.438306258819948,-1.0,0.0,7,12.121772971194408,8.515462373383404
tiger,0.9,2,5,250,5,0,-1.0,0.0,0.5,6.873863542433759,7,12.042688116284218,8.589015582890463
tiger,0.9,2,5,250,5,1,3.26,4.803373814310104,-1.0,0.0,7,17.516054135887224,8.659345318322078
tiger,0.9,2,5,250,5,2,-1.0,0.0,2.78,5.326499788791885,7,12.133309694698328,8.750219845738838
tiger,0.9,2,5,250,5,3,3.3200000000000003,4.730496802662485,-1.0,0.0,7,16.112859168670592,8.603924249283681
tiger,0.9,2,5,250,5,4,-1.0,0.0,-1.0,0.0,7,12.812140893950769,8.496472575990879
tiger,0.9,2,5,250,5,5,2.72,5.385313361356051,-2.9800000000000004,7.484624239065044,8,15.170702439984455,9.311049841509037
tiger,0.9,2,5,250,5,6,-1.0,0.0,-1.2999999999999998,7.403377607551839,7,12.806237966747076,8.508284044843851
tiger,0.9,2,5,250,5,7,2.72,5.385313361356051,-2.68,7.497839688870388,8,19.144516753585904,8.962437080439635
tiger,0.9,2,5,250,5,8,-1.0,0.0,-1.0,0.0,7,12.142414070332308,8.53122864811718
tiger,0.9,2,5,250,5,9,2.96,5.141828468550853,2.4800000000000004,5.607994293863003,7,15.958472700041298,8.731784296947694
tiger,0.9,2,5,250,6,0,2.1800000000000006,5.860682554105792,-1.0,0.0,7,12.497076146928286,8.862168764153708
tiger,0.9,2,5,250,6,1,-1.0,0.0,4.579999999999999,2.4745908752761534,8,12.770075958020204,9.119537737302537
tiger,0.9,2,5,250,6,2,-1.0,0.0,-2.26,7.496159016456361,8,12.296150414193868,9.359629958667423
tiger,0.9,2,5,250,6,3,4.76,1.8821264569629745,-1.0,0.0,7,16.540358336249618,8.605804955359151
tiger,0.9,2,5,250,6,4,-1.54,7.438306258819948,2.5399999999999996,5.5541335958005185,9,13.054421747494906,9.1433516365087
tiger,0.9,2,5,250,6,5,-1.0,0.0,-3.22,7.4653600047151105,7,12.091547326957391,8.556492146647514
tiger,0.9,2,5,250,6,6,3.0199999999999996,5.077361519529608,-2.8600000000000003,7.491355017618642,7,14.908968301322865,8.51757249200849
tiger,0.9,2,5,250,6,7,-1.0,0.0,-1.0,0.0,7,12.033403316211038,8.585766368631175
tiger,0.9,2,5,250,6,8,-1.0,0.0,2.12,5.908096140043763,8,12.058282619137042,9.408457650876251
tiger,0.9,2,5,250,6,9,-1.9600000000000004,7.480534740244176,-1.0,0.0,7,12.267237359206074,8.689157295304458
tiger,0.9,2,5,250,7,0,-1.0,0.0,5.0,0.0,8,12.102218152481125,9.14825975072037
tiger,0.9,2,5,250,7,1,-1.0,0.0,-1.7200000000000002,7.459329728601626,7,12.189572078309258,8.587324324061187
tiger,0.9,2,5,250,7,2,-1.0,0.0,-1.0,0.0,7,12.612125881038686,8.489282143464456
tiger,0.9,2,5,250,7,3,-7.960000000000001,5.141828468550852,-1.0,0.0,7,12.138193992701748,8.800875119859153
tiger,0.9,2,5,250,7,4,-2.1999999999999997,7.493997598078078,-1.0,0.0,7,12.27047996672334,8.7650154701805
tiger,0.9,2,5,250,7,5,-1.0,0.0,-0.27999999999999936,7.163909547167663,9,12.067627478950612,9.14382827895885
tiger,0.9,2,5,250,7,6,1.2799999999999998,6.477777396607574,-1.0,0.0,7,12.951267332384404,8.637893712999972
tiger,0.9,2,5,250,7,7,-1.0,0.0,3.1399999999999997,4.943723293227484,7,12.874684969502145,8.541542722957669
tiger,0.9,2,5,250,7,8,-7.18,5.860682554105793,-1.0,0.0,7,12.378250990951651,8.515167777310324
