experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
gridworld,0.9,2,50,250,0,0,-1.0,0.0,-1.0,0.0,215,480.10495936898263,97.50246428466237
gridworld,0.9,2,50,250,0,1,-1.512,0.49985597925802583,-1.52,0.4995998398718719,225,383.5248866336995,94.01563261921854
gridworld,0.9,2,50,250,0,2,-1.06,0.23748684174075835,-1.052,0.2220270253820467,200,408.13239049301757,99.49229433901876
gridworld,0.9,2,50,250,0,3,-1.06,0.23748684174075835,-1.0,0.0,229,456.8589675725163,99.58341073420586
gridworld,0.9,2,50,250,0,4,-1.0,0.0,-1.0,0.0,216,399.5771448820795,96.65880644751988
gridworld,0.9,2,50,250,0,5,10.0,0.0,10.0,0.0,269,442.2380420518259,98.68666233255496
gridworld,0.9,2,50,250,0,6,-1.0,0.0,-1.0,0.0,243,446.4758950729952,94.35263962818996
gridworld,0.9,2,50,250,0,7,-1.504,0.49998399974399177,-1.52,0.4995998398718719,211,401.0137670913642,94.40500002641402
gridworld,0.9,2,50,250,0,8,-1.104,0.30526054445342266,-1.484,0.4997439344304241,197,434.1319046960908,86.17790118164416
gridworld,0.9,2,50,250,0,9,-1.0,0.0,-1.04,0.19595917942265426,222,467.59560973205646,95.56017851231965
