experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
robot,0.9,2,50,250,0,30,-1.0,0.0,-1.0,0.0,124,47.03917421283289,17.051642749294786
robot,0.9,2,50,250,0,31,7.0,9.0,7.72,7.9499433960249055,134,49.70274543206065,17.73618821438524
robot,0.9,2,50,250,0,32,-1.0,0.0,-1.0,0.0,183,41.57247796059627,16.55184243552119
robot,0.9,2,50,250,0,33,-1.0,0.0,-1.0,0.0,132,45.87004772476048,17.050637253479152
robot,0.9,2,50,250,0,34,7.0,9.0,6.640000000000001,9.46099360532497,122,48.91180181653163,16.447254283467167
robot,0.9,2,50,250,0,35,-1.0,0.0,-1.0,0.0,142,42.83421406969558,16.721435464004998
robot,0.9,2,50,250,0,36,-1.0,0.0,-1.0,0.0,118,46.208667452089074,16.813631559616965
robot,0.9,2,50,250,0,37,7.36,8.498846980620373,7.72,7.9499433960249055,151,49.13929369795553,17.063854119869486
robot,0.9,2,50,250,0,38,-1.0,0.0,-1.0,0.0,109,41.59159958572725,18.25961552947849
robot,0.9,2,50,250,0,39,-1.0,0.0,-1.0,0.0,137,44.65115795736321,18.25705168235384
robot,0.9,2,50,250,0,40,7.96,7.552377109228591,6.16,10.022694248554128,133,42.90081335296507,16.929937463261602
robot,0.9,2,50,250,0,41,-1.0,0.0,-1.0,0.0,141,58.09622927946527,16.347118961605673
robot,0.9,2,50,250,0,42,-1.0,0.0,-1.0,0.0,144,46.55835153674772,17.65840288632127
robot,0.9,2,50,250,0,43,7.72,7.9499433960249055,5.92,10.283656937101703,123,48.30572436380788,16.58302941169803
robot,0.9,2,50,250,0,44,-1.0,0.0,-1.0,0.0,151,41.3198541300501,17.493851111244116
robot,0.9,2,50,250,0,45,-1.0,0.0,-1.0,0.0,122,45.876300949282665,16.48324481569732
robot,0.9,2,50,250,0,46,8.08,7.34258809957361,6.640000000000001,9.46099360532497,136,49.804975305240845,16.929309920109233
robot,0.9,2,50,250,0,47,-1.0,0.0,-1.0,0.0,154,54.42662138172595,16.903885162862853
robot,0.9,2,50,250,0,48,-1.0,0.0,-1.0,0.0,151,44.76365342402289,16.200584563349874
robot,0.9,2,50,250,0,49,5.319999999999999,6.949647473073725,7.36,8.498846980620373,114,46.348771125981685,16.915257773673588
robot,0.9,2,50,250,1,0,-1.0,0.0,-1.0,0.0,136,44.24798909828107,16.99242098671637
robot,0.9,2,50,250,1,1,-1.0,0.0,-1.0,0.0,115,41.47245190724382,17.22627072190393
robot,0.9,2,50,250,1,2,7.239999999999999,8.67077851176006,5.14,7.02,149,47.37636540954134,16.908658378819457
robot,0.9,2,50,250,1,3,-1.0,0.0,-1.0,0.0,131,41.86998774431377,17.30800485143546
robot,0.9,2,50,250,1,4,-1.0,0.0,-1.0,0.0,134,51.19224337333151,16.73185947772298
robot,0.9,2,50,250,1,5,7.0,9.0,6.16,10.022694248554128,143,47.3181054390371,17.308838051382054
robot,0.9,2,50,250,1,6,-1.0,0.0,-1.0,0.0,138,51.04042688744733,17.25532153176925
robot,0.9,2,50,250,1,7,-1.0,0.0,-1.0,0.0,123,48.090080811695394,17.488677034849736
robot,0.9,2,50,250,1,8,6.88,9.157816333602678,6.52,9.606747628620209,124,46.62194575210571,17.903293544818453
