experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,1,48,-1.0,0.0,2.54,5.554133595800518,8,12.681737435931437,9.175875633659878
tiger,0.9,2,5,250,1,49,2.3,5.762811813689564,-1.0,0.0,7,15.608369439733085,8.541979550126083
tiger,0.9,2,5,250,2,0,2.6599999999999997,5.442830146164769,5.0,0.0,8,12.96695300903998,9.525114598649132
tiger,0.9,2,5,250,2,1,-3.1,7.475961476626268,-2.5,7.5,7,13.478059734416295,8.533087950674854
tiger,0.9,2,5,250,2,2,-2.8000000000000003,7.493997598078078,-2.56,7.499759996159876,7,12.226112372504701,8.497138696151053
tiger,0.9,2,5,250,2,3,-1.0,0.0,-3.2800000000000002,7.4593297286016265,7,12.714672826144229,8.595057263968652
tiger,0.9,2,5,250,2,4,2.6599999999999997,5.442830146164769,-1.8400000000000003,7.470903559811223,7,12.713679508492943,8.508541897969787
tiger,0.9,2,5,250,2,5,-1.0,0.0,-1.0,0.0,7,13.142192764812386,8.603085362743904
tiger,0.9,2,5,250,2,6,-7.48,5.607994293863003,-1.0,0.0,7,12.15687462661273,8.488330419830142
tiger,0.9,2,5,250,2,7,-3.22,7.4653600047151105,4.64,2.295735176365079,8,12.930583857301157,9.203067255940752
tiger,0.9,2,5,250,2,8,-2.1999999999999997,7.493997598078078,-2.5,7.5,8,12.094164976257549,9.447016871358478
tiger,0.9,2,5,250,2,9,-1.0,0.0,-2.74,7.496159016456361,7,12.13071794079527,8.611390191103725
tiger,0.9,2,5,250,2,10,-1.0,0.0,-2.62,7.4990399385521345,7,12.085956101969881,8.590049267525234
tiger,0.9,2,5,250,2,11,-1.7199999999999993,7.459329728601626,-1.0,0.0,7,12.110671473158494,8.517758283888767
tiger,0.9,2,5,250,2,12,-1.0,0.0,2.54,5.554133595800518,9,12.258735435039245,9.25098863794258
tiger,0.9,2,5,250,2,13,1.88,6.088152429103594,-1.0,0.0,7,17.26320961522121,8.556492146647514
tiger,0.9,2,5,250,2,14,-1.8400000000000003,7.470903559811223,2.3600000000000003,5.712302512997714,9,12.10098258865675,9.120627098848122
tiger,0.9,2,5,250,2,15,-2.0799999999999996,7.488230765674893,-1.0,0.0,7,12.02492010411931,8.521304366738727
tiger,0.9,2,5,250,2,16,-2.9800000000000004,7.484624239065044,-1.0,0.0,7,12.081566448543695,8.605261646519864
tiger,0.9,2,5,250,2,17,-3.04,7.480534740244176,4.46,2.7943514453268046,7,12.271987324193674,8.62940208427824
tiger,0.9,2,5,250,2,18,-2.44,7.499759996159876,-3.5799999999999996,7.421832657773955,8,15.447085943777129,8.784839236250804
tiger,0.9,2,5,250,2,19,-2.38,7.4990399385521345,-1.0,0.0,7,13.156803729317035,8.50392783864795
tiger,0.9,2,5,250,2,20,-1.0,0.0,-1.0,0.0,7,12.85815713455139,8.927183711056571
tiger,0.9,2,5,250,2,21,2.78,5.326499788791885,4.3999999999999995,2.9393876913398134,9,15.937837119904447,9.499116590393701
tiger,0.9,2,5,250,2,22,-2.38,7.4990399385521345,-2.68,7.497839688870388,7,13.029539612396547,8.57765886034774
tiger,0.9,2,5,250,2,23,-2.5,7.5,-2.5,7.5,7,14.34780222247474,8.822685149771702
tiger,0.9,2,5,250,2,24,-1.0,0.0,-1.9600000000000004,7.480534740244176,7,12.204104327944343,8.501863426148827
tiger,0.9,2,5,250,2,25,-1.0,0.0,-1.0,0.0,7,12.574397511633247,8.525456898026743
tiger,0.9,2,5,250,2,26,-1.0,0.0,1.8200000000000003,6.130872694812704,9,12.091243885086453,9.075970755637199
tiger,0.9,2,5,250,2,27,3.4400000000000004,4.578908166801339,-1.0,0.0,7,16.75582664367721,8.48969823574312
