experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,0,0,-1.0,0.0,-1.0,0.0,7,12.01460789825425,8.50224820188541
tiger,0.9,2,5,250,0,1,1.52,6.331634859971001,-1.0,0.0,7,12.529185445170143,8.557736693539947
tiger,0.9,2,5,250,0,2,-1.0,0.0,4.64,2.295735176365079,8,12.05242832769459,9.012099077286667
tiger,0.9,2,5,250,0,3,2.72,5.385313361356051,-1.0,0.0,7,15.64686939049182,9.056473338356813
tiger,0.9,2,5,250,0,4,-2.1399999999999997,7.491355017618642,2.0,6.0,10,12.088193138121406,9.120694983927685
tiger,0.9,2,5,250,0,5,-2.5,7.5,-1.0,0.0,7,12.044032962951789,8.535333667850892
tiger,0.9,2,5,250,0,6,-1.42,7.421832657773955,3.0199999999999996,5.077361519529608,7,12.5561054061182,8.511966037065246
tiger,0.9,2,5,250,0,7,-1.0,0.0,-1.0,0.0,7,12.200342665520429,8.508399919843438
tiger,0.9,2,5,250,0,8,3.08,5.011347124277064,2.5400000000000005,5.554133595800519,7,18.057930137991104,8.924662003423432
tiger,0.9,2,5,250,0,9,-1.0,0.0,-2.9200000000000004,7.488230765674893,7,12.046018109786809,8.501759767558017
tiger,0.9,2,5,250,0,10,2.8400000000000003,5.266345981798005,-1.0,0.0,7,16.97179402713198,8.51297387548643
tiger,0.9,2,5,250,0,11,-1.0,0.0,-7.24,5.81226289838992,7,12.893393876132466,8.496319231016358
tiger,0.9,2,5,250,0,12,3.3200000000000003,4.730496802662485,-1.9600000000000004,7.480534740244176,7,16.753445102652467,8.49385125313725
tiger,0.9,2,5,250,0,13,-2.56,7.499759996159876,-3.1,7.475961476626268,8,12.069733550681608,9.315683172446603
tiger,0.9,2,5,250,0,14,-3.5199999999999996,7.430316278598105,-1.0,0.0,7,12.717576062420106,8.510079449114212
tiger,0.9,2,5,250,0,15,-2.0199999999999996,7.484624239065044,2.48,5.607994293863003,9,12.541204405308203,9.38474935986704
tiger,0.9,2,5,250,0,16,-1.8400000000000003,7.470903559811223,-1.42,7.421832657773955,7,13.066749118723209,8.505822327064681
tiger,0.9,2,5,250,0,17,-2.44,7.499759996159876,-1.0,0.0,7,12.17494311790921,8.487583113176614
tiger,0.9,2,5,250,0,18,-2.74,7.496159016456361,3.3200000000000003,4.730496802662485,7,12.142728654750478,8.942780909132335
tiger,0.9,2,5,250,0,19,-1.6,7.445804187594514,-1.7800000000000002,7.4653600047151105,7,16.53596569205765,8.599212458370772
tiger,0.9,2,5,250,0,20,-2.62,7.4990399385521345,-1.0,0.0,7,12.058282619137042,8.648837178200834
tiger,0.9,2,5,250,0,21,-1.0,0.0,2.5400000000000005,5.554133595800519,8,12.227906995442492,9.251874615135531
tiger,0.9,2,5,250,0,22,3.0199999999999996,5.077361519529608,-2.74,7.496159016456361,7,14.506658955845912,8.606334204359388
tiger,0.9,2,5,250,0,23,-1.9600000000000004,7.480534740244176,-1.0,0.0,7,12.087329687817274,8.573841040077467
tiger,0.9,2,5,250,0,24,-4.0,7.3484692283495345,-1.0,0.0,7,16.30685973935261,8.793769537640873
tiger,0.9,2,5,250,0,25,-2.56,7.499759996159876,-1.0,0.0,8,12.742933709240745,8.835190869892877
tiger,0.9,2,5,250,0,26,-1.0,0.0,5.0,0.0,8,12.136555486581067,9.631846653957016
tiger,0.9,2,5,250,0,27,-1.0,0.0,-1.0,0.0,7,12.275674208542426,8.524537680811983
tiger,0.9,2,5,250,0,28,4.819999999999999,1.6332789106579442,-1.0,0.0,7,12.111475888359422,8.501720305779394
tiger,0.9,2,5,250,0,29,-2.68,7.497839688870388,4.46,2.7943514453268046,7,12.08443795935265,8.993651846565328
tiger,0.9,2,5,250,0,30,-3.6400000000000006,7.41285370151064,-0.94,7.335966194033339,8,12.111364274657795,8.86660115005385
tiger,0.9,2,5,250,0,31,-1.3600000000000003,7.41285370151064,-2.92,7.488230765674893,7,15.795759758475885,8.696563410389741
tiger,0.9,2,5,250,0,32,-1.0,0.0,-1.0,0.0,7,12.107058012054328,8.511966037065246
tiger,0.9,2,5,250,0,33,2.96,5.141828468550853,-1.0,0.0,7,12.938844401309808,8.498515799808978
tiger,0.9,2,5,250,0,34,-1.12,7.371946825635681,-1.7800000000000002,7.4653600047151105,8,16.115932723917854,8.69337711180832
tiger,0.9,2,5,250,0,35,-3.4599999999999995,7.438306258819948,-1.0,0.0,7,12.116608211673805,8.490309429661966
tiger,0.9,2,5,250,0,36,-1.0,0.0,2.4800000000000004,5.607994293863003,9,12.074064649524544,9.278956026477786
tiger,0.9,2,5,250,0,37,3.26,4.803373814310104,-1.0,0.0,7,16.1424680678847,8.595313135247405
tiger,0.9,2,5,250,0,38,-1.0,0.0,-1.0,0.0,8,12.909167511320032,8.707522008921647
tiger,0.9,2,5,250,0,39,-1.0,0.0,4.64,2.295735176365079,8,12.981386721218042,9.617851276162245
tiger,0.9,2,5,250,0,40,-3.940000000000001,7.360461942025107,-1.0,0.0,7,12.393932451553782,8.542539540039261
tiger,0.9,2,5,250,0,41,-2.5,7.5,-1.0,0.0,7,12.51158819627699,8.860741312207868
tiger,0.9,2,5,250,0,42,-1.0,0.0,4.76,1.8821264569629745,7,12.808296734814194,9.729317472646574
tiger,0.9,2,5,250,0,43,3.62,4.33538925588003,-3.16,7.470903559811223,7,15.61789354235874,8.493027489822122
tiger,0.9,2,5,250,0,44,-1.0,0.0,-2.32,7.497839688870388,7,12.131854666593703,8.557736693539947
tiger,0.9,2,5,250,0,45,2.8400000000000003,5.266345981798005,-2.56,7.499759996159876,7,15.769674519812563,8.504267454224799
tiger,0.9,2,5,250,0,46,-2.26,7.496159016456361,-1.0,0.0,7,13.390842916808882,8.524266189748047
tiger,0.9,2,5,250,0,47,-1.0,0.0,2.72,5.385313361356051,8,12.07885915002737,8.84368282314595
tiger,0.9,2,5,250,0,48,-1.0,0.0,-1.0,0.0,7,12.799315522472547,8.548849198943454
tiger,0.9,2,5,250,0,49,-1.0,0.0,2.4800000000000004,5.607994293863003,8,12.323934557697509,9.45090366125941
tiger,0.9,2,5,250,1,0,2.12,5.908096140043762,-0.7599999999999998,7.295368393713918,7,12.763155880962696,8.522977188611469
tiger,0.9,2,5,250,1,1,-1.0,0.0,-1.0,0.0,7,13.058937433124196,8.499471537112138
tiger,0.9,2,5,250,1,2,-1.0,0.0,-1.0,0.0,8,13.850329026622994,9.056400406980252
tiger,0.9,2,5,250,1,3,-2.0799999999999996,7.488230765674893,4.34,3.0764264983906244,8,12.034379999392925,9.225179118140867
tiger,0.9,2,5,250,1,4,-1.0,0.0,-1.0,0.0,7,12.726738438195758,8.4916009592934
