experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,1,24,-1.0,0.0,2.1799999999999997,5.860682554105793,9,12.159767102536303,9.282979997582899
tiger,0.9,2,5,250,1,25,2.6599999999999997,5.442830146164769,-1.0,0.0,7,17.540337631365926,8.499184542219972
tiger,0.9,2,5,250,1,26,-1.0,0.0,2.4800000000000004,5.607994293863003,7,12.779884368546162,8.785377498793093
tiger,0.9,2,5,250,1,27,2.24,5.81226289838992,-1.0,0.0,7,15.749155226332448,8.768790370498216
tiger,0.9,2,5,250,1,28,-2.8000000000000003,7.493997598078078,2.24,5.81226289838992,8,12.55999746059132,8.68506931216378
tiger,0.9,2,5,250,1,29,-1.0,0.0,-2.74,7.496159016456361,7,12.741873853596296,8.555866239086239
tiger,0.9,2,5,250,1,30,3.2,4.874423042781576,-2.1400000000000006,7.491355017618642,7,16.172791235422764,8.575210084091157
tiger,0.9,2,5,250,1,31,-2.32,7.497839688870388,-1.0,0.0,7,15.170958454833345,8.490577336910679
tiger,0.9,2,5,250,1,32,-1.0,0.0,1.88,6.088152429103594,7,13.251583227156534,8.910364688674246
tiger,0.9,2,5,250,1,33,3.0199999999999996,5.077361519529608,-2.1399999999999997,7.491355017618642,7,15.15937558414057,8.57002076223479
tiger,0.9,2,5,250,1,34,-3.16,7.470903559811223,-3.4000000000000004,7.445804187594514,8,15.45196225224262,8.879051698994113
tiger,0.9,2,5,250,1,35,-2.8600000000000003,7.491355017618642,-1.0,0.0,7,12.150655112625842,8.541134902491942
tiger,0.9,2,5,250,1,36,-2.26,7.496159016456361,3.08,5.011347124277064,10,13.351160939474704,9.123970123202678
tiger,0.9,2,5,250,1,37,-2.5,7.5,-1.0,0.0,7,15.163744396130006,8.510192313009298
tiger,0.9,2,5,250,1,38,-1.0,0.0,2.3600000000000003,5.712302512997714,7,12.015618715255629,8.736445810842323
tiger,0.9,2,5,250,1,39,3.5000000000000004,4.5,-1.0,0.0,7,15.205064249960786,8.57487046851431
tiger,0.9,2,5,250,1,40,-2.44,7.499759996159876,2.3600000000000003,5.712302512997714,8,12.76844243446939,8.916514533589364
tiger,0.9,2,5,250,1,41,-1.0,0.0,-1.0,0.0,7,12.105087492532903,8.507731926640353
tiger,0.9,2,5,250,1,42,3.5000000000000004,4.5,2.5399999999999996,5.5541335958005185,7,14.925441816457528,8.846046479350244
tiger,0.9,2,5,250,1,43,-1.0,0.0,-3.22,7.4653600047151105,7,12.098502981312793,8.527630742487492
tiger,0.9,2,5,250,1,44,2.0600000000000005,5.954527689078287,-3.04,7.480534740244176,7,12.931081857551078,8.617250860505646
tiger,0.9,2,5,250,1,45,-1.0,0.0,-1.0,0.0,7,12.106119641861822,8.504757203502685
tiger,0.9,2,5,250,1,46,1.9400000000000004,6.044534721548054,2.3600000000000003,5.712302512997714,9,16.13575239793917,9.652105341087873
tiger,0.9,2,5,250,1,47,-1.6,7.445804187594514,-1.0,0.0,7,12.735463635688514,8.505588634054792
tiger,0.9,2,5,250,1,48,-2.32,7.497839688870388,-1.0,0.0,7,12.698100179999901,8.528968690877722
tiger,0.9,2,5,250,1,49,-2.8000000000000003,7.493997598078078,-1.0,0.0,8,12.409584254039002,8.533125711625221
tiger,0.9,2,5,250,2,0,-1.0,0.0,5.0,0.0,9,12.226541229218782,9.19488398780566
tiger,0.9,2,5,250,2,1,-1.0,0.0,-1.0,0.0,7,12.885402107329103,8.506654292154924
tiger,0.9,2,5,250,2,2,3.9200000000000004,3.877318661136843,2.1799999999999997,5.860682554105793,9,16.001130042755683,9.222580440363522
tiger,0.9,2,5,250,2,3,-2.56,7.499759996159876,-1.0,0.0,7,15.766847510529804,8.487107689416888
