experiment,discount,horizon,c_sample,r_sample,run,t,r,std,q_r,q_std,q_sample,c_l,q_l
tiger,0.9,2,5,250,2,7,2.1800000000000006,5.860682554105792,-1.0,0.0,8,13.021033294693158,8.898113021756638
tiger,0.9,2,5,250,2,8,-3.4000000000000004,7.445804187594514,2.96,5.141828468550853,8,12.097138429520175,9.814823357340076
tiger,0.9,2,5,250,2,9,-1.0,0.0,-1.0,0.0,7,12.115327153706708,8.505376857893374
tiger,0.9,2,5,250,2,10,3.0199999999999996,5.077361519529608,3.5,4.5,8,16.3367970304169,9.171651526254085
tiger,0.9,2,5,250,2,11,-1.0,0.0,-2.62,7.4990399385521345,7,12.072500410165478,8.56692071534257
tiger,0.9,2,5,250,2,12,3.38,4.655706176295922,-1.0,0.0,7,12.338310371650039,8.498162318533776
tiger,0.9,2,5,250,2,13,-2.74,7.496159016456361,1.1,6.579513659838392,8,12.032074731040197,9.096132093351923
tiger,0.9,2,5,250,2,14,-3.22,7.4653600047151105,-2.8600000000000003,7.491355017618642,7,12.018450454429075,8.507800234634914
tiger,0.9,2,5,250,2,15,-3.4600000000000004,7.438306258819948,-1.48,7.430316278598106,7,12.068821341911192,8.605193761440304
tiger,0.9,2,5,250,2,16,-2.86,7.491355017618642,-2.0800000000000005,7.488230765674893,7,12.11444019257873,8.489757871775982
tiger,0.9,2,5,250,2,17,-1.8999999999999995,7.475961476626268,-1.0,0.0,7,12.727250664562504,8.58060358373796
tiger,0.9,2,5,250,2,18,-1.0,0.0,2.72,5.385313361356051,8,12.140619210378468,9.71154146281905
tiger,0.9,2,5,250,2,19,-1.0,0.0,-1.0,0.0,7,12.07447789018203,8.534972592300972
tiger,0.9,2,5,250,2,20,-1.0,0.0,2.6,5.499090833947008,8,12.011774556119054,8.80927595423354
tiger,0.9,2,5,250,2,21,-1.0,0.0,-2.62,7.4990399385521345,7,12.74522001248295,8.593858218012494
tiger,0.9,2,5,250,2,22,4.3999999999999995,2.9393876913398134,-3.22,7.4653600047151105,7,15.303171855635533,8.549604071958644
tiger,0.9,2,5,250,2,23,-1.0,0.0,-1.0,0.0,7,12.050790316344031,8.500946073865375
tiger,0.9,2,5,250,2,24,2.9,5.204805471869242,2.9,5.204805471869242,9,15.618181282674552,9.316569149639554
tiger,0.9,2,5,250,2,25,-1.0,0.0,-2.98,7.484624239065044,7,12.050022075128393,8.91968697916801
tiger,0.9,2,5,250,2,26,1.88,6.088152429103594,-1.0,0.0,7,12.92210064520943,8.511416870485068
tiger,0.9,2,5,250,2,27,-1.0,0.0,3.4400000000000004,4.578908166801339,8,12.465016571536934,8.879588341275472
tiger,0.9,2,5,250,2,28,3.3200000000000003,4.730496802662485,-2.38,7.4990399385521345,7,13.066914218605852,8.497537310347957
tiger,0.9,2,5,250,2,29,-1.0,0.0,-1.3600000000000003,7.41285370151064,7,12.895161029770772,8.517470280701087
tiger,0.9,2,5,250,2,30,3.0199999999999996,5.077361519529608,-1.0,0.0,7,14.921125399258681,8.617590476082494
